{http://www.deegree.org/app}abs,{http://www.deegree.org/app}strassenart,{http://www.deegree.org/app}strassennummer,{http://www.deegree.org/app}strasse,{http://www.deegree.org/app}strassenname,{http://www.deegree.org/app}landesschluessel,{http://www.deegree.org/app}gemeindeschluessel,{http://www.deegree.org/app}kreisschluessel,{http://www.deegree.org/app}abschnittslaenge,{http://www.deegree.org/app}laengenherkunft,{http://www.deegree.org/app}ast,{http://www.deegree.org/app}europastrasse,{http://www.deegree.org/app}geom,CRS
242500002 242500183,B,4,B 4,Kieler Straße,2,209,2,765.0,,0,,"LINESTRING (9.944054 53.568418,9.944059 53.568453,9.944066 53.568505,9.944077 53.568588,9.944088 53.568666,9.944097 53.568742,9.944097 53.568749)",EPSG:4326
242500002 242500183,B,4,B 4,Kieler Straße,2,209,2,765.0,,0,,"LINESTRING (9.944097 53.568749,9.944108 53.568879,9.944116 53.568985,9.944126 53.569108,9.944132 53.569206,9.944136 53.569264,9.944140 53.569343,9.944143 53.569415,9.944145 53.569449,9.944147 53.569502,9.944150 53.569535,9.944153 53.569558,9.944155 53.569584,9.944159 53.569648)",EPSG:4326
242500002 242500183,B,4,B 4,Kieler Straße,2,304,3,765.0,,0,,"LINESTRING (9.944159 53.569648,9.944163 53.569720)",EPSG:4326
242500252 242500184,B,4,B 4,Kieler Straße,2,304,3,30.0,,0,,"LINESTRING (9.943298 53.572396,9.943249 53.572383,9.943206 53.572371,9.943158 53.572360,9.943106 53.572348,9.943053 53.572337,9.942995 53.572327,9.942938 53.572318,9.942884 53.572312,9.942866 53.572311)",EPSG:4326
242500253 242500186,B,4,B 4,Kieler Straße,2,304,3,23.0,,0,,"LINESTRING (9.942343 53.572727,9.942195 53.572746,9.942127 53.572756,9.942060 53.572765,9.942005 53.572773)",EPSG:4326
242500186 242500152,B,4,B 4,Kieler Straße,2,304,3,97.0,,0,,"LINESTRING (9.942005 53.572773,9.941992 53.572776,9.941942 53.572784,9.941898 53.572792,9.941860 53.572800,9.941828 53.572807,9.941797 53.572815,9.941765 53.572823,9.941697 53.572841,9.941695 53.572842)",EPSG:4326
242500186 242500152,B,4,B 4,Kieler Straße,2,304,3,97.0,,0,,"LINESTRING (9.941695 53.572842,9.941633 53.572861,9.941603 53.572871,9.941571 53.572882,9.941514 53.572902,9.941410 53.572943,9.941367 53.572962,9.941313 53.572987,9.941271 53.573007,9.941234 53.573025,9.941180 53.573054,9.941140 53.573076,9.941094 53.573102,9.941069 53.573116,9.941038 53.573134,9.941015 53.573148,9.940979 53.573171,9.940951 53.573189,9.940921 53.573211,9.940900 53.573227,9.940874 53.573246,9.940838 53.573274)",EPSG:4326
242500183 242500219,B,4,B 4,Kieler Straße,2,304,3,111.0,,0,,"LINESTRING (9.944163 53.569720,9.944084 53.570050,9.944073 53.570098,9.944063 53.570138,9.944056 53.570163,9.944046 53.570199,9.944030 53.570245,9.944023 53.570268,9.944012 53.570298,9.944002 53.570322,9.943992 53.570350,9.943982 53.570375,9.943971 53.570403,9.943963 53.570422,9.943949 53.570453,9.943939 53.570473,9.943922 53.570507,9.943907 53.570534,9.943886 53.570571,9.943867 53.570600,9.943856 53.570616,9.943848 53.570628,9.943840 53.570639,9.943830 53.570650,9.943821 53.570661,9.943793 53.570691)",EPSG:4326
242500183 242500250,B,4,B 4,Kieler Straße,2,304,3,108.0,,0,,"LINESTRING (9.944163 53.569720,9.944250 53.570058,9.944254 53.570081,9.944260 53.570176,9.944263 53.570213,9.944266 53.570257,9.944269 53.570319,9.944273 53.570368,9.944292 53.570687)",EPSG:4326
242600313 242600047,B,5,B 5,Winterhuder Weg,2,414,4,926.0,,0,,"LINESTRING (10.020053 53.576253,10.020044 53.576261,10.019955 53.576340,10.019881 53.576408,10.019803 53.576482,10.019737 53.576542,10.019666 53.576602,10.019606 53.576651,10.019548 53.576701,10.019491 53.576749,10.019425 53.576805,10.019375 53.576846,10.019320 53.576893,10.019229 53.576977,10.019184 53.577021,10.019162 53.577049,10.019147 53.577074,10.019136 53.577098)",EPSG:4326
242500250 242500252,B,4,B 4,Kieler Straße,2,304,3,208.0,,0,,"LINESTRING (9.944292 53.570687,9.944308 53.570967,9.944309 53.571031,9.944308 53.571055,9.944306 53.571084,9.944304 53.571115,9.944300 53.571145,9.944297 53.571170,9.944294 53.571191,9.944290 53.571214,9.944285 53.571238,9.944281 53.571255,9.944274 53.571278,9.944266 53.571307,9.944258 53.571331,9.944250 53.571354,9.944241 53.571379,9.944227 53.571415,9.944218 53.571436,9.944208 53.571461,9.944195 53.571490,9.944181 53.571517,9.944164 53.571547,9.944147 53.571577,9.944129 53.571606,9.944111 53.571634,9.944092 53.571661,9.944062 53.571703,9.944041 53.571731,9.944015 53.571764,9.943987 53.571800,9.943958 53.571833,9.943924 53.571872,9.943896 53.571902,9.943859 53.571943,9.943793 53.572010,9.943751 53.572051,9.943711 53.572088,9.943664 53.572128,9.943607 53.572173,9.943561 53.572210,9.943515 53.572245,9.943470 53.572278,9.943425 53.572309,9.943381 53.572340,9.943345 53.572364,9.943298 53.572396)",EPSG:4326
242500202 242500251,B,5,B 5,Eimsbütteler Marktplatz,2,304,3,163.0,,0,,"LINESTRING (9.948769 53.573386,9.948693 53.573399,9.948490 53.573419,9.948389 53.573419,9.948276 53.573418,9.947959 53.573410,9.947720 53.573397,9.947036 53.573350,9.946855 53.573334,9.946651 53.573314,9.946551 53.573301,9.946492 53.573294,9.946345 53.573273)",EPSG:4326
242500255 242500178,B,4,B 4,Kieler Straße,2,304,3,29.0,,0,,"LINESTRING (9.941970 53.572429,9.941953 53.572434,9.941900 53.572453,9.941860 53.572468,9.941810 53.572487,9.941788 53.572495,9.941765 53.572504,9.941746 53.572513,9.941725 53.572522,9.941697 53.572536,9.941671 53.572550,9.941649 53.572562,9.941618 53.572581)",EPSG:4326
242500184 242500255,B,4,B 4,Kieler Straße,2,304,3,62.0,,0,,"LINESTRING (9.942866 53.572311,9.942834 53.572308,9.942802 53.572306,9.942740 53.572304,9.942685 53.572302,9.942624 53.572303,9.942569 53.572306,9.942520 53.572309,9.942468 53.572313,9.942427 53.572317,9.942387 53.572323,9.942354 53.572329,9.942321 53.572334,9.942284 53.572342,9.942241 53.572352,9.942214 53.572358,9.942153 53.572374,9.942116 53.572385,9.942071 53.572398,9.942005 53.572418,9.941970 53.572429)",EPSG:4326
242500240 242500178,B,4,B 4,Kieler Straße,2,304,3,40.0,,0,,"LINESTRING (9.941967 53.572288,9.941888 53.572364,9.941618 53.572581)",EPSG:4326
242500219 242500240,B,4,B 4,Kieler Straße,2,304,3,215.0,,0,,"LINESTRING (9.943793 53.570691,9.943763 53.570725,9.943719 53.570768,9.943656 53.570828,9.943639 53.570842,9.943592 53.570885,9.943473 53.570992,9.943393 53.571064,9.943280 53.571166,9.943139 53.571293,9.942937 53.571474,9.942739 53.571651,9.942636 53.571741,9.942595 53.571777,9.942522 53.571840,9.942412 53.571932,9.942327 53.572002,9.942228 53.572082,9.942132 53.572158,9.942018 53.572249,9.941967 53.572288)",EPSG:4326
242500255 242500240,B,4,B 4,Kieler Straße,2,304,3,15.0,,0,,"LINESTRING (9.941970 53.572429,9.941968 53.572406,9.941967 53.572389,9.941966 53.572375,9.941967 53.572361,9.941968 53.572347,9.941969 53.572333,9.941971 53.572322,9.941973 53.572306,9.941967 53.572288)",EPSG:4326
252700031 252700003,B,207,B 207,Wentorfer Straße,2,603,6,1419.0,,0,,"LINESTRING (10.216481 53.486545,10.216478 53.486545,10.216578 53.486588,10.216666 53.486626,10.216898 53.486716,10.217127 53.486797,10.217616 53.486958,10.217783 53.487016,10.217866 53.487040,10.217918 53.487057,10.218037 53.487091,10.218066 53.487096,10.218128 53.487110,10.218364 53.487163,10.218917 53.487286,10.219003 53.487303,10.219290 53.487361,10.219968 53.487479,10.220378 53.487541,10.220712 53.487584,10.221304 53.487646,10.221581 53.487665,10.222130 53.487700,10.222303 53.487710,10.223027 53.487754,10.223890 53.487807,10.225250 53.487890,10.226295 53.487953,10.228059 53.488061,10.228230 53.488071,10.228698 53.488102,10.229723 53.488163,10.229728 53.488163,10.231226 53.488254,10.231320 53.488256,10.231394 53.488258,10.231543 53.488267,10.231731 53.488278,10.231807 53.488285,10.232136 53.488309,10.232167 53.488312,10.232778 53.488349,10.233246 53.488377,10.233426 53.488389,10.233779 53.488408,10.233877 53.488409,10.234004 53.488414,10.234144 53.488422,10.234213 53.488418,10.234263 53.488416,10.234340 53.488423,10.234408 53.488432,10.234536 53.488452,10.234604 53.488459,10.234674 53.488464,10.235500 53.488515,10.236057 53.488549,10.236603 53.488582,10.236954 53.488606,10.237130 53.488620,10.237389 53.488640,10.237438 53.488642)",EPSG:4326
252700001 252700037,B,5,B 5,Bergedorfer Straße,2,603,6,66.0,,0,,"LINESTRING (10.215731 53.486177,10.215621 53.486148,10.215526 53.486124,10.215467 53.486109,10.215422 53.486098,10.215385 53.486090,10.215338 53.486080,10.215304 53.486074,10.215267 53.486067,10.215233 53.486061,10.215193 53.486056,10.215159 53.486052,10.215112 53.486047,10.215085 53.486046,10.215055 53.486044,10.215024 53.486044,10.214993 53.486045,10.214962 53.486047,10.214918 53.486050,10.214848 53.486057,10.214841 53.486058)",EPSG:4326
252700001 252700037,B,5,B 5,Bergedorfer Straße,2,602,6,66.0,,0,,"LINESTRING (10.214841 53.486058,10.214805 53.486062,10.214783 53.486066)",EPSG:4326
252700030 252700038,B,5,B 5,Am Brink,2,603,6,11.0,,0,,"LINESTRING (10.216422 53.485953,10.216278 53.486003)",EPSG:4326
252700038 252700001,B,5,B 5,Mohnhof,2,603,6,41.0,,0,,"LINESTRING (10.216278 53.486003,10.215935 53.486116,10.215845 53.486144,10.215731 53.486177)",EPSG:4326
252700001 252700039,B,207,B 207,Mohnhof,2,603,6,46.0,,0,,"LINESTRING (10.215731 53.486177,10.215914 53.486253,10.216122 53.486341,10.216242 53.486398,10.216289 53.486422)",EPSG:4326
252700039 252700031,B,207,B 207,Mohnhof,2,603,6,19.0,,0,,"LINESTRING (10.216289 53.486422,10.216289 53.486422,10.216481 53.486545)",EPSG:4326
242600312 242600005,B,5,B 5,Lerchenfeld,2,415,4,18.0,,0,,"LINESTRING (10.027333 53.570020,10.027269 53.570063,10.027192 53.570156)",EPSG:4326
242600005 242600313,B,5,B 5,Winterhuder Weg,2,415,4,12.0,,0,,"LINESTRING (10.027192 53.570156,10.027099 53.570251)",EPSG:4326
242600313 242600047,B,5,B 5,Winterhuder Weg,2,415,4,926.0,,0,,"LINESTRING (10.027099 53.570251,10.027046 53.570297,10.026961 53.570389,10.026810 53.570517,10.026594 53.570691,10.026452 53.570804,10.026366 53.570877,10.026285 53.570946,10.026178 53.571037,10.026019 53.571170,10.025843 53.571318,10.025754 53.571394,10.025653 53.571478,10.025583 53.571538,10.025518 53.571591,10.025401 53.571685,10.025329 53.571744,10.025247 53.571811,10.025167 53.571879,10.025119 53.571918,10.025018 53.572003,10.024921 53.572084,10.024843 53.572150,10.024755 53.572224,10.024653 53.572309,10.024526 53.572415,10.024386 53.572530,10.024308 53.572596,10.024265 53.572630,10.024200 53.572674,10.024144 53.572707,10.024083 53.572746,10.024036 53.572780,10.023971 53.572830,10.023832 53.572948,10.023828 53.572960,10.023822 53.572990)",EPSG:4326
242600313 242600047,B,5,B 5,Winterhuder Weg,2,414,4,926.0,,0,,"LINESTRING (10.023822 53.572990,10.023821 53.572994,10.023817 53.573005,10.023523 53.573249,10.023412 53.573342,10.023211 53.573513,10.023021 53.573671,10.022155 53.574405,10.022146 53.574413)",EPSG:4326
242600313 242600047,B,5,B 5,Winterhuder Weg,2,415,4,926.0,,0,,"LINESTRING (10.022146 53.574413,10.021892 53.574624,10.021783 53.574712)",EPSG:4326
242600313 242600047,B,5,B 5,Winterhuder Weg,2,415,4,926.0,,0,,"LINESTRING (10.021783 53.574712,10.021744 53.574744,10.021594 53.574861,10.021514 53.574931,10.021410 53.575026,10.021313 53.575121,10.021263 53.575186)",EPSG:4326
242600313 242600047,B,5,B 5,Winterhuder Weg,2,415,4,926.0,,0,,"LINESTRING (10.021263 53.575186,10.021250 53.575203)",EPSG:4326
242600313 242600047,B,5,B 5,Winterhuder Weg,2,414,4,926.0,,0,,"LINESTRING (10.021250 53.575203,10.021198 53.575270,10.021122 53.575341,10.021002 53.575445,10.020803 53.575613,10.020694 53.575706)",EPSG:4326
242600313 242600047,B,5,B 5,Winterhuder Weg,2,414,4,926.0,,0,,"LINESTRING (10.020694 53.575706,10.020641 53.575752,10.020513 53.575862,10.020409 53.575949,10.020325 53.576020,10.020260 53.576074,10.020053 53.576253)",EPSG:4326
242600018 242600313,B,5,B 5,Schürbeker Straße,2,415,4,44.0,,0,,"LINESTRING (10.026928 53.569883,10.026954 53.569989,10.026972 53.570053,10.026990 53.570099,10.027009 53.570137,10.027099 53.570251)",EPSG:4326
242600045 242600046,B,5,B 5,Lerchenfeld,2,417,4,402.0,,0,,"LINESTRING (10.031841 53.566387,10.031691 53.566511)",EPSG:4326
242600045 242600046,B,5,B 5,Lerchenfeld,2,415,4,402.0,,0,,"LINESTRING (10.031691 53.566511,10.031480 53.566686,10.031371 53.566778,10.031261 53.566871,10.030906 53.567166,10.030652 53.567375,10.030073 53.567857,10.029526 53.568312,10.029443 53.568376,10.029327 53.568456)",EPSG:4326
242600045 242600046,B,5,B 5,Lerchenfeld,2,415,4,402.0,,0,,"LINESTRING (10.029327 53.568456,10.029312 53.568466,10.029254 53.568506,10.029176 53.568560,10.029104 53.568616,10.029049 53.568660,10.028840 53.568835,10.028774 53.568893,10.028505 53.569117,10.028394 53.569201,10.028246 53.569298)",EPSG:4326
242600046 242600312,B,5,B 5,Lerchenfeld,2,415,4,100.0,,0,,"LINESTRING (10.028246 53.569298,10.028061 53.569430)",EPSG:4326
242600046 242600312,B,5,B 5,Lerchenfeld,2,415,4,100.0,,0,,"LINESTRING (10.028061 53.569430,10.028008 53.569469,10.027789 53.569635,10.027715 53.569694)",EPSG:4326
242600046 242600312,B,5,B 5,Lerchenfeld,2,415,4,100.0,,0,,"LINESTRING (10.027715 53.569694,10.027666 53.569733,10.027449 53.569936,10.027333 53.570020)",EPSG:4326
242500015 242500021,B,4,B 4,Willy-Brandt-Straße,2,102,1,159.0,,0,,"LINESTRING (9.988828 53.547326,9.988705 53.547342,9.987578 53.547511,9.987173 53.547572,9.986978 53.547597,9.986682 53.547666,9.986544 53.547752)",EPSG:4326
232500002 232500072,B,4,B 4,Holsteiner Chaussee,2,320,3,1592.0,,0,,"LINESTRING (9.907723 53.618644,9.907763 53.618777,9.907772 53.618815,9.907812 53.618973,9.907876 53.619203)",EPSG:4326
232500002 232500072,B,4,B 4,Holsteiner Chaussee,2,320,3,1592.0,,0,,"LINESTRING (9.907876 53.619203,9.907884 53.619230,9.907988 53.619686,9.908078 53.620068,9.908127 53.620275,9.908199 53.620439)",EPSG:4326
232500002 232500072,B,4,B 4,Holsteiner Chaussee,2,320,3,1592.0,,0,,"LINESTRING (9.908199 53.620439,9.908226 53.620500,9.908314 53.620788,9.908392 53.621098,9.908407 53.621157)",EPSG:4326
232500002 232500072,B,4,B 4,Holsteiner Chaussee,2,320,3,1592.0,,0,,"LINESTRING (9.908407 53.621157,9.908449 53.621331,9.908451 53.621336,9.908464 53.621398,9.908550 53.621714,9.908609 53.621999,9.908676 53.622293,9.908713 53.622445,9.908779 53.622733,9.908823 53.622920,9.908875 53.623143,9.908879 53.623162)",EPSG:4326
232500002 232500072,B,4,B 4,Holsteiner Chaussee,2,319,3,1592.0,,0,,"LINESTRING (9.908879 53.623162,9.908922 53.623362,9.908953 53.623569,9.909056 53.624025,9.909341 53.625319,9.909501 53.626038,9.909674 53.626825,9.909745 53.627149,9.909808 53.627454,9.909882 53.627773,9.909971 53.628174,9.910113 53.628824,9.910208 53.629255,9.910355 53.629908,9.910422 53.630219,9.910494 53.630542,9.910556 53.630827,9.910621 53.631148,9.910665 53.631413,9.910721 53.631796,9.910740 53.631947,9.910755 53.632071,9.910756 53.632075)",EPSG:4326
232500002 232500072,B,4,B 4,Holsteiner Chaussee,2,319,3,1592.0,,0,,"LINESTRING (9.910756 53.632075,9.910777 53.632229,9.910842 53.632648,9.910863 53.632740,9.910905 53.632843)",EPSG:4326
232500072 232500007,B,4,B 4,Holsteiner Chaussee,2,319,3,1468.0,,0,,"LINESTRING (9.910905 53.632843,9.910959 53.633064,9.911069 53.633762)",EPSG:4326
232500072 232500007,B,4,B 4,Holsteiner Chaussee,2,319,3,1468.0,,0,,"LINESTRING (9.911069 53.633762,9.911107 53.634006,9.911191 53.634485,9.911253 53.634837,9.911406 53.635744,9.911415 53.635895,9.911424 53.636022,9.911401 53.636148,9.911352 53.636278,9.911284 53.636490,9.911243 53.636727,9.911075 53.637243,9.910544 53.638836,9.910477 53.639038,9.910076 53.640233,9.910049 53.640314,9.909622 53.641581,9.909301 53.642543,9.909197 53.642856,9.909070 53.643229,9.909022 53.643376,9.908911 53.643705,9.908631 53.644547,9.908356 53.645353,9.908302 53.645501,9.908246 53.645622,9.908198 53.645817)",EPSG:4326
232500007 232500008,B,4,B 4,Holsteiner Chaussee,2,319,3,762.0,,0,,"LINESTRING (9.908198 53.645817,9.908162 53.645936,9.908097 53.646128,9.907894 53.646736,9.907844 53.646884)",EPSG:4326
232500007 232500008,B,4,B 4,Holsteiner Chaussee,2,319,3,762.0,,0,,"LINESTRING (9.907844 53.646884,9.907834 53.646914,9.907818 53.646964)",EPSG:4326
232500007 232500008,B,4,B 4,Holsteiner Chaussee,2,319,3,762.0,,0,,"LINESTRING (9.907818 53.646964,9.907788 53.647057,9.907114 53.649109,9.907088 53.649307,9.907074 53.649499,9.907076 53.649584,9.907099 53.649809,9.907137 53.650166)",EPSG:4326
232500007 232500008,B,4,B 4,Holsteiner Chaussee,2,319,3,762.0,,0,,"LINESTRING (9.907137 53.650166,9.907137 53.650169,9.907184 53.650595,9.907218 53.650911)",EPSG:4326
242400115 242400114,B,431,B 431,Sülldorfer Landstraße,2,225,2,1349.0,,0,,"LINESTRING (9.816077 53.577482,9.815482 53.577560,9.814985 53.577618,9.814660 53.577644,9.814295 53.577682,9.813858 53.577716,9.813374 53.577747,9.812348 53.577813,9.812009 53.577836,9.811727 53.577855,9.811570 53.577866)",EPSG:4326
242400113 242400101,B,431,B 431,Sülldorfer Landstraße,2,226,2,571.0,,0,,"LINESTRING (9.786121 53.580573,9.785429 53.580588,9.784914 53.580616,9.783596 53.580665,9.783064 53.580684,9.782868 53.580688)",EPSG:4326
242400113 242400101,B,431,B 431,Sülldorfer Landstraße,2,226,2,571.0,,0,,"LINESTRING (9.782868 53.580688,9.782419 53.580699,9.781685 53.580702)",EPSG:4326
242400113 242400101,B,431,B 431,Sülldorfer Landstraße,2,227,2,571.0,,0,,"LINESTRING (9.781685 53.580702,9.781683 53.580702,9.780930 53.580688,9.780913 53.580687)",EPSG:4326
242400113 242400101,B,431,B 431,Sülldorfer Landstraße,2,227,2,571.0,,0,,"LINESTRING (9.780913 53.580687,9.780761 53.580681)",EPSG:4326
242400113 242400101,B,431,B 431,Sülldorfer Landstraße,2,227,2,571.0,,0,,"LINESTRING (9.780761 53.580681,9.780034 53.580653,9.779425 53.580619,9.779160 53.580593,9.779147 53.580591)",EPSG:4326
242400113 242400101,B,431,B 431,Sülldorfer Landstraße,2,227,2,571.0,,0,,"LINESTRING (9.779147 53.580591,9.778557 53.580535,9.777764 53.580472,9.777495 53.580460)",EPSG:4326
242400114 242400113,B,431,B 431,Sülldorfer Landstraße,2,226,2,675.0,,0,,"LINESTRING (9.796304 53.580384,9.795953 53.580446,9.795427 53.580505,9.795084 53.580540,9.794835 53.580559,9.794575 53.580570,9.794097 53.580581,9.793672 53.580586,9.792222 53.580593,9.789946 53.580603,9.789561 53.580603,9.788570 53.580590,9.786121 53.580573)",EPSG:4326
242400115 242400114,B,431,B 431,Sülldorfer Landstraße,2,226,2,1349.0,,0,,"LINESTRING (9.811570 53.577866,9.811491 53.577872,9.811239 53.577889,9.810971 53.577913,9.810627 53.577951,9.810240 53.577998,9.809873 53.578066,9.809515 53.578126,9.808978 53.578221,9.808541 53.578304,9.807956 53.578414,9.807339 53.578546,9.806968 53.578630,9.806719 53.578685,9.806007 53.578851,9.805128 53.579039,9.804499 53.579160,9.803345 53.579352,9.801469 53.579634,9.800577 53.579772,9.798602 53.580070,9.798182 53.580128,9.797666 53.580188,9.796515 53.580343,9.796304 53.580384)",EPSG:4326
242400103 242400115,B,431,B 431,Sülldorfer Landstraße,2,225,2,482.0,,0,,"LINESTRING (9.823164 53.576406,9.822917 53.576446,9.822744 53.576472,9.822289 53.576533,9.821862 53.576583)",EPSG:4326
242400103 242400115,B,431,B 431,Sülldorfer Landstraße,2,225,2,482.0,,0,,"LINESTRING (9.821862 53.576583,9.821763 53.576594,9.821446 53.576642,9.820811 53.576741,9.819563 53.576938,9.819031 53.577022,9.818855 53.577049,9.818156 53.577162,9.817496 53.577273,9.817354 53.577288)",EPSG:4326
242400103 242400115,B,431,B 431,Sülldorfer Landstraße,2,225,2,482.0,,0,,"LINESTRING (9.817354 53.577288,9.817229 53.577302,9.817075 53.577325,9.816841 53.577358,9.816258 53.577437,9.816077 53.577482)",EPSG:4326
252700037 252700009,B,5,B 5,Bergedorfer Straße,2,602,6,313.0,,0,,"LINESTRING (10.214783 53.486066,10.214724 53.486074,10.214665 53.486083,10.214601 53.486093,10.214528 53.486104,10.214435 53.486120,10.214324 53.486140,10.214240 53.486157,10.214097 53.486187,10.214054 53.486197,10.214053 53.486197,10.213798 53.486261,10.213630 53.486309,10.213482 53.486354,10.213288 53.486418,10.213129 53.486471,10.212612 53.486651,10.211479 53.487051,10.211232 53.487153,10.210983 53.487241,10.210910 53.487267,10.210862 53.487284,10.210795 53.487309,10.210770 53.487318,10.210632 53.487382)",EPSG:4326
252700009 252700010,B,5,B 5,Bergedorfer Straße,2,602,6,767.0,,0,,"LINESTRING (10.210632 53.487382,10.210600 53.487399,10.210564 53.487417,10.210511 53.487442,10.210446 53.487472,10.210370 53.487501,10.210191 53.487569,10.209964 53.487647,10.209794 53.487694,10.209541 53.487758,10.209291 53.487820,10.209122 53.487858,10.208470 53.488000,10.208094 53.488085,10.207797 53.488151,10.207663 53.488179,10.207539 53.488202,10.207396 53.488218,10.207250 53.488227,10.207001 53.488229,10.206519 53.488232,10.206295 53.488239,10.206231 53.488244,10.206180 53.488245,10.206032 53.488246,10.205861 53.488247,10.205292 53.488244,10.205160 53.488242,10.205102 53.488238,10.205051 53.488235,10.204996 53.488233,10.204859 53.488237,10.204783 53.488245,10.204716 53.488259,10.204643 53.488281,10.204602 53.488300,10.204485 53.488348,10.204428 53.488377,10.204368 53.488409,10.204307 53.488451,10.204211 53.488520,10.204012 53.488677,10.203881 53.488778,10.203744 53.488882,10.203687 53.488931,10.203653 53.488965,10.203603 53.489019)",EPSG:4326
252700009 252700010,B,5,B 5,Bergedorfer Straße,2,601,6,767.0,,0,,"LINESTRING (10.203603 53.489019,10.203595 53.489027,10.203553 53.489082,10.203513 53.489150,10.203480 53.489222,10.203464 53.489263,10.203448 53.489319,10.203426 53.489444,10.203418 53.489519,10.203417 53.489541,10.203416 53.489580,10.203419 53.489613,10.203415 53.489667,10.203411 53.489711,10.203391 53.489836,10.203378 53.489906,10.203353 53.490025,10.203342 53.490088,10.203321 53.490157,10.203296 53.490222,10.203283 53.490251,10.203226 53.490359,10.203202 53.490403,10.203163 53.490463,10.203096 53.490541,10.203004 53.490633,10.202921 53.490717,10.202877 53.490755,10.202779 53.490843,10.202667 53.490940,10.202552 53.491052)",EPSG:4326
252700010 242700005,B,5,B 5,Bergedorfer Straße,2,601,6,3527.0,,0,,"LINESTRING (10.202552 53.491052,10.202443 53.491137,10.202301 53.491223,10.202173 53.491291,10.202059 53.491349,10.201985 53.491383,10.201758 53.491478,10.201595 53.491543)",EPSG:4326
252700010 242700005,B,5,B 5,Bergedorfer Straße,2,601,6,3527.0,,0,,"LINESTRING (10.201595 53.491543,10.201148 53.491721,10.200782 53.491866,10.200309 53.492052,10.199927 53.492203,10.199513 53.492366,10.199224 53.492479,10.199173 53.492497)",EPSG:4326
252700010 242700005,B,5,B 5,Bergedorfer Straße,2,601,6,3527.0,,0,,"LINESTRING (10.199173 53.492497,10.198951 53.492577,10.198840 53.492616,10.198774 53.492641,10.198655 53.492689,10.198610 53.492709,10.198500 53.492760,10.198354 53.492845,10.198333 53.492861)",EPSG:4326
252700010 242700005,B,5,B 5,Bergedorfer Straße,2,601,6,3527.0,,0,,"LINESTRING (10.198333 53.492861,10.198263 53.492913,10.198207 53.492938,10.198045 53.493012,10.197843 53.493103,10.197721 53.493156,10.197498 53.493246)",EPSG:4326
252700010 242700005,B,5,B 5,Bergedorfer Straße,2,601,6,3527.0,,0,,"LINESTRING (10.197498 53.493246,10.197444 53.493267,10.197318 53.493319,10.197151 53.493394,10.196846 53.493534,10.196610 53.493642,10.196485 53.493698,10.196054 53.493895,10.195911 53.493959,10.195570 53.494115,10.195341 53.494218,10.195052 53.494350,10.194833 53.494449,10.194574 53.494566,10.194419 53.494637,10.194172 53.494749)",EPSG:4326
252700010 242700005,B,5,B 5,Bergedorfer Straße,2,601,6,3527.0,,0,,"LINESTRING (10.194172 53.494749,10.194146 53.494761,10.193816 53.494911,10.193728 53.494952)",EPSG:4326
252700010 242700005,B,5,B 5,Bergedorfer Straße,2,601,6,3527.0,,0,,"LINESTRING (10.193728 53.494952,10.193630 53.494997,10.193470 53.495069,10.193355 53.495120,10.193201 53.495190,10.192957 53.495302,10.192635 53.495449,10.192460 53.495529,10.192324 53.495596,10.192243 53.495638,10.192155 53.495687,10.192036 53.495757,10.191941 53.495818,10.191875 53.495864,10.191725 53.495975,10.191568 53.496096,10.191374 53.496246,10.191294 53.496308,10.190997 53.496537,10.190794 53.496693,10.190537 53.496894,10.190473 53.496942,10.190339 53.497045,10.190200 53.497152)",EPSG:4326
252700010 242700005,B,5,B 5,Bergedorfer Straße,2,601,6,3527.0,,0,,"LINESTRING (10.190200 53.497152,10.190168 53.497177,10.190075 53.497248,10.189894 53.497388)",EPSG:4326
252700010 242700005,B,5,B 5,Bergedorfer Straße,2,601,6,3527.0,,0,,"LINESTRING (10.189894 53.497388,10.189861 53.497412,10.189518 53.497676,10.189152 53.497957,10.188976 53.498095,10.188910 53.498147,10.188670 53.498347,10.188460 53.498526,10.188318 53.498653,10.188096 53.498853,10.187983 53.498960,10.187902 53.499036,10.187710 53.499224,10.187695 53.499241,10.187539 53.499398,10.187457 53.499484,10.187334 53.499613,10.187182 53.499780,10.187117 53.499853,10.187024 53.499959,10.186977 53.500013,10.186884 53.500125,10.186848 53.500167,10.186751 53.500288,10.186642 53.500418,10.186612 53.500464,10.186587 53.500492,10.186489 53.500618,10.186417 53.500720,10.186363 53.500794,10.186280 53.500905,10.186234 53.500972,10.186161 53.501074,10.186149 53.501099,10.186086 53.501193,10.186051 53.501248,10.185959 53.501385,10.185938 53.501421,10.185784 53.501673,10.185717 53.501783,10.185679 53.501856,10.185662 53.501883,10.185525 53.502132,10.185480 53.502222,10.185412 53.502354,10.185360 53.502465,10.185337 53.502516,10.185280 53.502641,10.185261 53.502686,10.185205 53.502807,10.185190 53.502844,10.185123 53.503007,10.185082 53.503107,10.185056 53.503177,10.184997 53.503340,10.184963 53.503438,10.184912 53.503590,10.184863 53.503748,10.184809 53.503938,10.184783 53.504047,10.184727 53.504253,10.184686 53.504405,10.184640 53.504582,10.184609 53.504706,10.184573 53.504837,10.184533 53.504982,10.184498 53.505101,10.184484 53.505139,10.184469 53.505189,10.184432 53.505292,10.184399 53.505370,10.184344 53.505481)",EPSG:4326
