{http://www.deegree.org/app}abs,{http://www.deegree.org/app}strassenart,{http://www.deegree.org/app}strassennummer,{http://www.deegree.org/app}strasse,{http://www.deegree.org/app}strassenname,{http://www.deegree.org/app}landesschluessel,{http://www.deegree.org/app}gemeindeschluessel,{http://www.deegree.org/app}kreisschluessel,{http://www.deegree.org/app}abschnittslaenge,{http://www.deegree.org/app}laengenherkunft,{http://www.deegree.org/app}ast,{http://www.deegree.org/app}europastrasse,{http://www.deegree.org/app}geom,CRS
242400101 242400107,B,431,B 431,Sülldorfer Landstraße,2,227,2,1604.0,,0,,"LINESTRING (9.777495 53.580460,9.777111 53.580435,9.776857 53.580430,9.776574 53.580430,9.776055 53.580442,9.775697 53.580457,9.775400 53.580485,9.774918 53.580541,9.774439 53.580617)",EPSG:4326
242400101 242400107,B,431,B 431,Sülldorfer Landstraße,2,227,2,1604.0,,0,,"LINESTRING (9.774439 53.580617,9.767848 53.581667,9.766745 53.581819,9.765519 53.581982,9.763433 53.582250,9.763254 53.582272,9.760607 53.582600,9.759527 53.582719,9.758590 53.582816,9.758399 53.582830,9.756713 53.582968)",EPSG:4326
242400101 242400107,B,431,B 431,Sülldorfer Landstraße,2,227,2,1604.0,,0,,"LINESTRING (9.756713 53.582968,9.756085 53.583019,9.756013 53.583023,9.753839 53.583189,9.753709 53.583197)",EPSG:4326
252500102 252500143,B,75,B 75,Bremer Straße,2,709,7,708.0,,0,,"LINESTRING (9.932921 53.433319,9.932996 53.433522,9.933039 53.433628,9.933175 53.433930)",EPSG:4326
252500102 252500143,B,75,B 75,Bremer Straße,2,709,7,708.0,,0,,"LINESTRING (9.933175 53.433930,9.933190 53.433966,9.933245 53.434074,9.933374 53.434275,9.933427 53.434368,9.933512 53.434503,9.933537 53.434541)",EPSG:4326
252500102 252500143,B,75,B 75,Bremer Straße,2,709,7,708.0,,0,,"LINESTRING (9.933537 53.434541,9.933611 53.434654,9.933688 53.434769,9.933717 53.434818)",EPSG:4326
252500102 252500143,B,75,B 75,Bremer Straße,2,709,7,708.0,,0,,"LINESTRING (9.933717 53.434818,9.933768 53.434906,9.933868 53.435049,9.933990 53.435188)",EPSG:4326
252500102 252500143,B,75,B 75,Bremer Straße,2,709,7,708.0,,0,,"LINESTRING (9.933990 53.435188,9.934034 53.435238,9.934163 53.435414,9.934277 53.435573,9.934365 53.435708,9.934483 53.435893,9.934591 53.436061,9.934771 53.436339,9.934913 53.436560,9.934958 53.436622,9.935062 53.436776,9.935275 53.437096,9.935409 53.437296,9.935492 53.437427,9.935598 53.437585,9.935713 53.437753,9.935801 53.437877,9.935861 53.437955,9.935934 53.438046,9.935999 53.438119,9.936049 53.438172,9.936115 53.438238,9.936192 53.438310,9.936261 53.438371,9.936343 53.438437,9.936440 53.438513,9.936511 53.438564,9.936637 53.438646,9.936790 53.438739,9.936902 53.438801,9.937029 53.438866,9.937170 53.438932,9.937328 53.439000,9.937370 53.439017)",EPSG:4326
252500109P 252500109Q,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,598.0,,0,,"LINESTRING (9.995625 53.481632,9.995645 53.481471,9.995683 53.481359,9.995732 53.481262,9.995766 53.481206,9.995783 53.481186)",EPSG:4326
252500109P 252500109Q,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,598.0,,0,,"LINESTRING (9.995783 53.481186,9.995819 53.481143,9.995884 53.481080,9.995972 53.481014,9.996080 53.480951,9.996188 53.480899,9.996301 53.480846,9.996386 53.480803)",EPSG:4326
252500109K 252500109L,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,623.0,,0,,"LINESTRING (9.997596 53.477044,9.997616 53.477175,9.997620 53.477665,9.997611 53.478340)",EPSG:4326
252500109K 252500109L,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,623.0,,0,,"LINESTRING (9.997611 53.478340,9.997607 53.478634,9.997613 53.478829,9.997619 53.478844)",EPSG:4326
252500109K 252500109L,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,623.0,,0,,"LINESTRING (10.000218 53.479980,10.000260 53.479998,10.000368 53.480052,10.000499 53.480133,10.000594 53.480211,10.000676 53.480301,10.000749 53.480416,10.000784 53.480523,10.000794 53.480611,10.000781 53.480719,10.000748 53.480822,10.000697 53.480920,10.000606 53.481022,10.000521 53.481087)",EPSG:4326
252500109K 252500109L,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,623.0,,0,,"LINESTRING (10.000521 53.481087,10.000443 53.481148,10.000357 53.481204,10.000256 53.481298,10.000202 53.481395,10.000181 53.481532)",EPSG:4326
252500148 252500109,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,468.0,,0,,"LINESTRING (9.997458 53.477627,9.997435 53.478309,9.997415 53.479098,9.997413 53.479383,9.997421 53.479580,9.997432 53.479719,9.997444 53.479815,9.997491 53.480071,9.997541 53.480268,9.997597 53.480441,9.997667 53.480624,9.997729 53.480762,9.997802 53.480914,9.997905 53.481100,9.997948 53.481169,9.998075 53.481361,9.998193 53.481524,9.998264 53.481610,9.998372 53.481710)",EPSG:4326
252500109M 252500109N,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,616.0,,0,,"LINESTRING (10.000030 53.481531,10.000037 53.481453,10.000052 53.481394,10.000078 53.481336,10.000123 53.481270,10.000172 53.481216,10.000225 53.481169)",EPSG:4326
252500109M 252500109N,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,616.0,,0,,"LINESTRING (10.000225 53.481169,10.000227 53.481167,10.000301 53.481117,10.000391 53.481056,10.000463 53.481002,10.000520 53.480950,10.000573 53.480888,10.000616 53.480823,10.000647 53.480760,10.000666 53.480692,10.000672 53.480633,10.000671 53.480570,10.000660 53.480503,10.000643 53.480451,10.000612 53.480386,10.000557 53.480313,10.000501 53.480255,10.000425 53.480193,10.000339 53.480137,10.000264 53.480095,10.000162 53.480050,10.000053 53.480011,9.999966 53.479982,9.999861 53.479952,9.999749 53.479924,9.999636 53.479903,9.999513 53.479885,9.999355 53.479866,9.999199 53.479857,9.999043 53.479856,9.998886 53.479862,9.998769 53.479873,9.998616 53.479890,9.998478 53.479916,9.998336 53.479949,9.998234 53.479978,9.998126 53.480018,9.998041 53.480056,9.997974 53.480097,9.997913 53.480142,9.997861 53.480194,9.997820 53.480248,9.997788 53.480317,9.997775 53.480378,9.997777 53.480439,9.997792 53.480501,9.997819 53.480575,9.997898 53.480754,9.998019 53.480988,9.998126 53.481172,9.998293 53.481412,9.998434 53.481591,9.998544 53.481721,9.998629 53.481815,9.998760 53.481952,9.998972 53.482156,9.999062 53.482239,9.999162 53.482334)",EPSG:4326
252500109 242600314,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,2811.0,,0,,"LINESTRING (9.998372 53.481710,9.998507 53.481894,9.998625 53.482016,9.998754 53.482142,9.998874 53.482248,9.999076 53.482421,9.999302 53.482597,9.999470 53.482718,9.999619 53.482819,9.999793 53.482931,10.000012 53.483063,10.000316 53.483236,10.000333 53.483250,10.000544 53.483363,10.000794 53.483505,10.000987 53.483617,10.001152 53.483718,10.001220 53.483763,10.001334 53.483840,10.001401 53.483887,10.001507 53.483965,10.001611 53.484046,10.001733 53.484143,10.001856 53.484249,10.001941 53.484327,10.002038 53.484420,10.002113 53.484494,10.002197 53.484584,10.002261 53.484656,10.002331 53.484741,10.002408 53.484833,10.002471 53.484921,10.002544 53.485021,10.002619 53.485138,10.002687 53.485249,10.002778 53.485426,10.002851 53.485590,10.002900 53.485710,10.002948 53.485859,10.002999 53.486041,10.003034 53.486192,10.003086 53.486402,10.003137 53.486624,10.003182 53.486821,10.003224 53.487003,10.003256 53.487155,10.003295 53.487332,10.003341 53.487534,10.003381 53.487712,10.003420 53.487904,10.003458 53.488083,10.003494 53.488268,10.003534 53.488458,10.003567 53.488630,10.003606 53.488812,10.003643 53.489005,10.003677 53.489179,10.003713 53.489357,10.003749 53.489551,10.003791 53.489778,10.003833 53.490009,10.003878 53.490267,10.003925 53.490539,10.003964 53.490756,10.004007 53.491000,10.004050 53.491254,10.004091 53.491492,10.004135 53.491726,10.004172 53.491935,10.004211 53.492158,10.004246 53.492353,10.004274 53.492509,10.004312 53.492687,10.004354 53.492898,10.004387 53.493072,10.004421 53.493246,10.004451 53.493400,10.004484 53.493562,10.004525 53.493758,10.004558 53.493913,10.004589 53.494058,10.004622 53.494208,10.004666 53.494410,10.004692 53.494527,10.004720 53.494650,10.004742 53.494751,10.004781 53.494928,10.004825 53.495127,10.004873 53.495333,10.004945 53.495636,10.005021 53.495934,10.005072 53.496148,10.005126 53.496363,10.005181 53.496600,10.005221 53.496786,10.005267 53.496983,10.005304 53.497149,10.005345 53.497344,10.005393 53.497561,10.005402 53.497611,10.005445 53.497805,10.005463 53.497902,10.005496 53.498062,10.005530 53.498236,10.005575 53.498480,10.005617 53.498703,10.005659 53.498950,10.005693 53.499136,10.005721 53.499302,10.005750 53.499467,10.005780 53.499647,10.005820 53.499941,10.005855 53.500180,10.005871 53.500302,10.005908 53.500563,10.005941 53.500800,10.005968 53.501010,10.005998 53.501266,10.006018 53.501477,10.006038 53.501633,10.006057 53.501814,10.006073 53.501952,10.006098 53.502200,10.006110 53.502378,10.006120 53.502511,10.006138 53.502710,10.006145 53.502774,10.006171 53.503065,10.006189 53.503339,10.006201 53.503585,10.006216 53.503889,10.006228 53.504075,10.006240 53.504314,10.006247 53.504528,10.006254 53.504819,10.006256 53.504938,10.006259 53.505141,10.006261 53.505355,10.006258 53.505636,10.006256 53.505813,10.006246 53.506010)",EPSG:4326
252500109T 252500109U,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,54.0,,0,,"LINESTRING (9.999306 53.481604,9.999515 53.481568,9.999652 53.481535,9.999758 53.481497,9.999872 53.481443,10.000009 53.481369)",EPSG:4326
252500109A 252500109B,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,470.0,,0,,"LINESTRING (9.999840 53.483093,9.999612 53.482960,9.999428 53.482841,9.999218 53.482693,9.999015 53.482539,9.998867 53.482417,9.998704 53.482277,9.998657 53.482233)",EPSG:4326
252500109A 252500109B,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,470.0,,0,,"LINESTRING (9.998657 53.482233,9.998504 53.482090,9.998322 53.481897,9.998143 53.481695,9.998045 53.481569,9.997910 53.481387,9.997782 53.481190,9.997697 53.481058,9.997635 53.480990,9.997575 53.480938,9.997502 53.480890,9.997423 53.480853,9.997412 53.480849)",EPSG:4326
252500109A 252500109B,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,470.0,,0,,"LINESTRING (9.997412 53.480849,9.997321 53.480815,9.997234 53.480789,9.997131 53.480773,9.997027 53.480765,9.996919 53.480763,9.996813 53.480770,9.996705 53.480788,9.996615 53.480810,9.996522 53.480844,9.996407 53.480889,9.996212 53.480980,9.996123 53.481034,9.996029 53.481104,9.995970 53.481157)",EPSG:4326
252500109A 252500109B,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,470.0,,0,,"LINESTRING (9.995970 53.481157,9.995941 53.481184,9.995938 53.481188)",EPSG:4326
252500109A 252500109B,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,470.0,,0,,"LINESTRING (9.995938 53.481188,9.995870 53.481272,9.995837 53.481345,9.995806 53.481423,9.995775 53.481641)",EPSG:4326
252500109P 252500109Q,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,598.0,,0,,"LINESTRING (9.996386 53.480803,9.996394 53.480799,9.996489 53.480749,9.996553 53.480710,9.996619 53.480667,9.996696 53.480615,9.996775 53.480549,9.996831 53.480497,9.996891 53.480431,9.996940 53.480366,9.996992 53.480291,9.997025 53.480234,9.997053 53.480164,9.997073 53.480105,9.997094 53.480035,9.997106 53.479945,9.997105 53.479846,9.997087 53.479678,9.997078 53.479593,9.997075 53.479522,9.997081 53.479451,9.997091 53.479374,9.997112 53.479297,9.997143 53.479206,9.997173 53.479119,9.997201 53.479042,9.997221 53.478956,9.997235 53.478886,9.997241 53.478831,9.997256 53.478634,9.997265 53.478424,9.997271 53.478246,9.997278 53.478047,9.997281 53.477916,9.997288 53.477804,9.997293 53.477597,9.997291 53.477354,9.997288 53.477174,9.997280 53.477054,9.997254 53.476847,9.997206 53.476552)",EPSG:4326
252500109R 252500109S,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,159.0,,0,,"LINESTRING (9.993300 53.481391,9.993390 53.481406,9.993635 53.481443,9.993894 53.481478,9.994110 53.481505,9.994388 53.481538,9.994432 53.481541)",EPSG:4326
252500109R 252500109S,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,159.0,,0,,"LINESTRING (9.994432 53.481541,9.994613 53.481555,9.994850 53.481566,9.995057 53.481576,9.995153 53.481579,9.995196 53.481579,9.995244 53.481577,9.995310 53.481566,9.995361 53.481553,9.995420 53.481533,9.995493 53.481501,9.995597 53.481447)",EPSG:4326
242600314I 242600314J,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,502.0,,0,,"LINESTRING (10.006176 53.501490,10.006198 53.501597,10.006220 53.501749,10.006248 53.501929,10.006276 53.502147,10.006295 53.502360,10.006309 53.502599,10.006314 53.502694,10.006321 53.502888,10.006331 53.503021,10.006351 53.503248,10.006366 53.503415,10.006375 53.503511,10.006389 53.503587,10.006418 53.503697,10.006465 53.503825,10.006513 53.503938,10.006568 53.504057,10.006600 53.504136,10.006627 53.504215,10.006644 53.504276,10.006662 53.504376,10.006677 53.504586,10.006685 53.504737,10.006678 53.504826,10.006677 53.504860)",EPSG:4326
242600314I 242600314J,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,502.0,,0,,"LINESTRING (10.006677 53.504860,10.006677 53.504894,10.006682 53.505022)",EPSG:4326
242600314I 242600314J,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,502.0,,0,,"LINESTRING (10.006682 53.505022,10.006686 53.505127,10.006698 53.505345,10.006710 53.505571,10.006722 53.505782,10.006727 53.505896,10.006718 53.505944,10.006691 53.505980)",EPSG:4326
242600314P 242600314Q,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,559.0,,0,,"LINESTRING (10.005310 53.505911,10.005408 53.505904,10.005483 53.505905,10.005515 53.505907,10.005636 53.505911,10.005681 53.505911,10.005715 53.505906,10.005748 53.505897,10.005785 53.505877,10.005821 53.505850,10.005841 53.505828,10.005856 53.505806,10.005874 53.505768,10.005883 53.505733,10.005885 53.505709)",EPSG:4326
242600314P 242600314Q,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,559.0,,0,,"LINESTRING (10.005885 53.505709,10.005886 53.505702,10.005887 53.505576,10.005888 53.505358,10.005878 53.504672,10.005870 53.504435,10.005865 53.504300,10.005864 53.504221,10.005871 53.504151,10.005890 53.504031,10.005915 53.503943,10.005944 53.503838,10.005979 53.503713,10.006000 53.503628,10.006013 53.503518,10.006017 53.503428,10.006013 53.503292,10.006001 53.503082,10.005974 53.502743,10.005949 53.502541,10.005934 53.502419,10.005921 53.502292,10.005910 53.502172,10.005894 53.501951,10.005881 53.501740,10.005859 53.501516,10.005849 53.501413,10.005841 53.501329,10.005836 53.501165)",EPSG:4326
242600314M 242600314N,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,528.0,,0,,"LINESTRING (10.006684 53.506072,10.006690 53.506091,10.006689 53.506113,10.006663 53.506233)",EPSG:4326
242600314M 242600314N,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,528.0,,0,,"LINESTRING (10.006663 53.506233,10.006641 53.506330,10.006615 53.506451,10.006604 53.506500)",EPSG:4326
242600314M 242600314N,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,528.0,,0,,"LINESTRING (10.006604 53.506500,10.006578 53.506618,10.006537 53.506846,10.006509 53.506968,10.006472 53.507132,10.006428 53.507311,10.006288 53.507810,10.006228 53.508007,10.006173 53.508194,10.006120 53.508369,10.006034 53.508710,10.005957 53.509018,10.005904 53.509235,10.005845 53.509464,10.005760 53.509782,10.005702 53.510000,10.005642 53.510224,10.005586 53.510436,10.005560 53.510535,10.005485 53.510765)",EPSG:4326
242600314 242600130,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,1440.0,,0,,"LINESTRING (10.006246 53.506010,10.006235 53.506254,10.006223 53.506468,10.006204 53.506706,10.006182 53.506919,10.006160 53.507128,10.006133 53.507325,10.006102 53.507550,10.006073 53.507730,10.006034 53.507949,10.006000 53.508099,10.005969 53.508255,10.005914 53.508501,10.005864 53.508718,10.005807 53.508952,10.005749 53.509181,10.005701 53.509367,10.005638 53.509609,10.005568 53.509863,10.005518 53.510053,10.005458 53.510282,10.005402 53.510502,10.005349 53.510708,10.005297 53.510923,10.005249 53.511145,10.005206 53.511366,10.005171 53.511579,10.005140 53.511799,10.005118 53.512009,10.005104 53.512228,10.005100 53.512386,10.005099 53.512565,10.005105 53.512735,10.005111 53.512859,10.005129 53.513010,10.005151 53.513209,10.005174 53.513347,10.005209 53.513517,10.005245 53.513695,10.005296 53.513877,10.005351 53.514042,10.005405 53.514178,10.005475 53.514324,10.005591 53.514517,10.005694 53.514671,10.005798 53.514804,10.005913 53.514936,10.006057 53.515082,10.006178 53.515193,10.006360 53.515342,10.006531 53.515469,10.006666 53.515559,10.006870 53.515685,10.007044 53.515781,10.007245 53.515884,10.007434 53.515969,10.007583 53.516032,10.007769 53.516105,10.008003 53.516189,10.008252 53.516265,10.008607 53.516360,10.008848 53.516415,10.009108 53.516467,10.009431 53.516532,10.009437 53.516533)",EPSG:4326
242600314 242600130,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,1440.0,,0,,"LINESTRING (10.009437 53.516533,10.009761 53.516601,10.011082 53.516842,10.011367 53.516897)",EPSG:4326
242600130 242600129,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,316.0,,0,,"LINESTRING (10.011367 53.516897,10.011703 53.516961,10.012258 53.517057,10.012856 53.517151,10.013432 53.517228,10.013766 53.517270,10.014080 53.517308,10.014485 53.517352,10.014927 53.517392,10.015714 53.517441,10.016041 53.517464)",EPSG:4326
242600314C 242600314D,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,485.0,,0,,"LINESTRING (10.005270 53.510401,10.005289 53.510290,10.005312 53.510188,10.005375 53.509961,10.005432 53.509742,10.005487 53.509527,10.005543 53.509316,10.005576 53.509193,10.005635 53.508961,10.005685 53.508749,10.005714 53.508628,10.005748 53.508459,10.005758 53.508402,10.005763 53.508314,10.005768 53.508146,10.005784 53.507905,10.005793 53.507702,10.005807 53.507456,10.005820 53.507282,10.005836 53.507098,10.005855 53.506928,10.005865 53.506825)",EPSG:4326
242600314C 242600314D,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,485.0,,0,,"LINESTRING (10.005865 53.506825,10.005870 53.506775,10.005873 53.506609)",EPSG:4326
242600314C 242600314D,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,485.0,,0,,"LINESTRING (10.005873 53.506609,10.005874 53.506590,10.005863 53.506370,10.005868 53.506248,10.005863 53.506187,10.005847 53.506143,10.005816 53.506106,10.005775 53.506074)",EPSG:4326
252500100 252500160,B,75,B 75,Europabrücke,2,702,7,486.0,,0,,"LINESTRING (9.994775 53.471312,9.995913 53.473510)",EPSG:4326
252500100 252500160,B,75,B 75,Europabrücke,2,137,1,486.0,,0,,"LINESTRING (9.995913 53.473510,9.996933 53.475483,9.996935 53.475485)",EPSG:4326
252500160 252500148,B,75,B 75,Wilhelmsburger Reichsstraße,2,137,1,242.0,,0,,"LINESTRING (9.996935 53.475485,9.996985 53.475582,9.997147 53.475934,9.997275 53.476256,9.997352 53.476521,9.997422 53.476852,9.997456 53.477244,9.997461 53.477493,9.997458 53.477627)",EPSG:4326
242600013 242600007,B,5,B 5,Bergedorfer Straße,2,130,1,1156.0,,0,,"LINESTRING (10.135892 53.526374,10.135561 53.526497,10.135137 53.526662,10.135034 53.526701,10.134888 53.526747,10.134750 53.526793,10.134659 53.526834,10.134600 53.526872,10.134526 53.526902)",EPSG:4326
242600013 242600007,B,5,B 5,Bergedorfer Straße,2,130,1,1156.0,,0,,"LINESTRING (10.134526 53.526902,10.134454 53.526932,10.133996 53.527109,10.133733 53.527210,10.133305 53.527369)",EPSG:4326
242600007 242600017,B,5,B 5,Bergedorfer Straße,2,130,1,2598.0,,0,,"LINESTRING (10.133305 53.527369,10.132786 53.527562,10.132483 53.527658,10.132025 53.527807,10.131776 53.527877,10.131672 53.527931)",EPSG:4326
242600007 242600017,B,5,B 5,Bergedorfer Straße,2,130,1,2598.0,,0,,"LINESTRING (10.131672 53.527931,10.131631 53.527953,10.131457 53.528000,10.131291 53.528042,10.131141 53.528075,10.131018 53.528100,10.130874 53.528128,10.130726 53.528154,10.130575 53.528180,10.130412 53.528204,10.130235 53.528230,10.130119 53.528246,10.129874 53.528269,10.129569 53.528299,10.129317 53.528323,10.128889 53.528354,10.128038 53.528422,10.127614 53.528459,10.127225 53.528501,10.127019 53.528527,10.126740 53.528567,10.126411 53.528622,10.126048 53.528695,10.125718 53.528777,10.125451 53.528850,10.125232 53.528915,10.125094 53.528964,10.124791 53.529069,10.124517 53.529171,10.123964 53.529395,10.123728 53.529488,10.123610 53.529537,10.123232 53.529690,10.122697 53.529906,10.122194 53.530110,10.121459 53.530406,10.120751 53.530692,10.120485 53.530801,10.120258 53.530891,10.120043 53.530977,10.119596 53.531157,10.119187 53.531323,10.118894 53.531442,10.118743 53.531504,10.118275 53.531700,10.117889 53.531863,10.117159 53.532175,10.116897 53.532286,10.116285 53.532543,10.115959 53.532678,10.115566 53.532837,10.115264 53.532962,10.115062 53.533044,10.115017 53.533063)",EPSG:4326
232500009 232500025,B,432,B 432,Oldesloer Straße,2,319,3,1296.0,,0,,"LINESTRING (9.946370 53.649270,9.946687 53.649342,9.947053 53.649425,9.947176 53.649454,9.947287 53.649475,9.947408 53.649496,9.947558 53.649519,9.947686 53.649533,9.947736 53.649536)",EPSG:4326
232500009 232500025,B,432,B 432,Oldesloer Straße,2,319,3,1296.0,,0,,"LINESTRING (9.947736 53.649536,9.948042 53.649555,9.948111 53.649561,9.948295 53.649556)",EPSG:4326
242600007 242600017,B,5,B 5,Bergedorfer Straße,2,130,1,2598.0,,0,,"LINESTRING (10.115017 53.533063,10.114758 53.533170,10.113777 53.533583,10.113472 53.533713,10.113094 53.533876,10.112974 53.533926,10.112521 53.534122,10.112336 53.534202,10.112175 53.534272,10.112033 53.534334,10.111743 53.534461,10.111575 53.534536,10.111242 53.534685,10.111037 53.534778,10.110093 53.535197,10.109711 53.535368,10.109260 53.535562,10.108816 53.535749,10.108550 53.535860,10.108257 53.535979,10.108081 53.536050,10.107766 53.536174,10.107650 53.536221,10.107382 53.536326,10.107159 53.536411,10.106768 53.536558,10.106357 53.536713,10.105899 53.536882,10.105562 53.537003,10.105217 53.537122,10.104905 53.537231,10.104511 53.537366,10.104172 53.537478,10.103814 53.537594,10.103517 53.537689,10.103132 53.537815,10.102066 53.538160,10.101898 53.538214,10.100991 53.538507,10.100445 53.538685,10.099803 53.538893,10.099603 53.538958)",EPSG:4326
242600017E 242600017F,B,5,B 5,Bergedorfer Straße,2,130,1,50.0,,0,,"LINESTRING (10.100037 53.539772,10.099947 53.539682,10.099928 53.539668,10.099907 53.539655,10.099872 53.539640,10.099833 53.539625,10.099785 53.539612,10.099707 53.539598)",EPSG:4326
242600017M 242600017N,B,5,B 5,Bergedorfer Straße,2,130,1,43.0,,0,,"LINESTRING (10.099266 53.538259,10.099331 53.538294,10.099363 53.538310,10.099398 53.538324,10.099432 53.538336,10.099472 53.538347,10.099512 53.538356,10.099554 53.538364,10.099597 53.538370,10.099646 53.538375)",EPSG:4326
242600016C 242600016D,B,5,B 5,Bergedorfer Straße,2,128,1,83.0,,0,,"LINESTRING (10.083373 53.545336,10.083387 53.545406,10.083431 53.545594,10.083470 53.545728,10.083483 53.545771,10.083492 53.545803,10.083496 53.545813,10.083503 53.545828,10.083512 53.545842,10.083522 53.545857,10.083534 53.545871,10.083551 53.545885,10.083563 53.545893,10.083577 53.545901,10.083596 53.545911,10.083614 53.545919,10.083635 53.545927,10.083661 53.545935,10.083694 53.545942,10.083723 53.545946,10.083761 53.545949,10.083796 53.545950,10.083831 53.545950)",EPSG:4326
242600016M 242600016N,B,5,B 5,Bergedorfer Straße,2,128,1,19.0,,0,,"LINESTRING (10.083420 53.544526,10.083436 53.544546,10.083444 53.544555,10.083454 53.544565,10.083467 53.544573,10.083478 53.544580,10.083500 53.544590,10.083522 53.544599,10.083554 53.544609,10.083576 53.544614,10.083611 53.544620,10.083640 53.544624)",EPSG:4326
242600016R 242600016S,B,5,B 5,Bergedorfer Straße,2,128,1,196.0,,0,,"LINESTRING (10.082144 53.545311,10.082534 53.545071,10.082573 53.545046,10.082632 53.545005,10.082693 53.544958,10.082769 53.544901,10.082829 53.544855,10.082935 53.544768,10.083015 53.544697,10.083041 53.544670,10.083055 53.544651,10.083069 53.544629,10.083077 53.544610,10.083082 53.544593,10.083093 53.544525,10.083108 53.544414,10.083124 53.544306,10.083138 53.544202,10.083144 53.544158,10.083154 53.544080,10.083160 53.544030,10.083170 53.543965,10.083177 53.543918,10.083185 53.543876,10.083232 53.543673)",EPSG:4326
232500061 232500009,B,432,B 432,Oldesloer Straße,2,319,3,156.0,,0,,"LINESTRING (9.928688 53.644315,9.928803 53.644471,9.928907 53.644585,9.929030 53.644705,9.929138 53.644803,9.929222 53.644873,9.929285 53.644917,9.929465 53.645034,9.929592 53.645120,9.929774 53.645237,9.930032 53.645384,9.930105 53.645428)",EPSG:4326
242600129 242600030,B,75,B 75,Wilhelmsburger Reichsstraße,2,136,1,439.0,,0,,"LINESTRING (10.016041 53.517464,10.016418 53.517483,10.016712 53.517496,10.017208 53.517516,10.017827 53.517533,10.018423 53.517546,10.018922 53.517546,10.019823 53.517534,10.020661 53.517511,10.021182 53.517487,10.021668 53.517445,10.022128 53.517394,10.022648 53.517324)",EPSG:4326
242600030 242600011,B,75,B 75,Wilhelmsburger Reichsstraße,2,136,1,437.0,,0,,"LINESTRING (10.022648 53.517324,10.022710 53.517309,10.022757 53.517296,10.022819 53.517279,10.022895 53.517259,10.022980 53.517238,10.023060 53.517221,10.023147 53.517204,10.023203 53.517195,10.023261 53.517185,10.023523 53.517146,10.023785 53.517106,10.024049 53.517066,10.024134 53.517054,10.024308 53.517027,10.024483 53.517001,10.024570 53.516988,10.024657 53.516976,10.024746 53.516962,10.024833 53.516950,10.024920 53.516937,10.025006 53.516925,10.025094 53.516912,10.025182 53.516900,10.025269 53.516889,10.025357 53.516880,10.025445 53.516871,10.025535 53.516864,10.025625 53.516857,10.025713 53.516853,10.025715 53.516853)",EPSG:4326
242600030 242600011,B,75,B 75,Wilhelmsburger Reichsstraße,2,136,1,437.0,,0,,"LINESTRING (10.025715 53.516853,10.025803 53.516850,10.025892 53.516849,10.025983 53.516850,10.026071 53.516852,10.026163 53.516857,10.026250 53.516863,10.026337 53.516871,10.026423 53.516882,10.026506 53.516896,10.026590 53.516911,10.026675 53.516928,10.026756 53.516948,10.026837 53.516969,10.026918 53.516993,10.026997 53.517019,10.027074 53.517046,10.027151 53.517076,10.027224 53.517107,10.027297 53.517140,10.027367 53.517175,10.027436 53.517212,10.027499 53.517250,10.027563 53.517291,10.027621 53.517332,10.027678 53.517375,10.027732 53.517420,10.027781 53.517464,10.027828 53.517511,10.027872 53.517557,10.027913 53.517606,10.027950 53.517656,10.027984 53.517706,10.028014 53.517755,10.028039 53.517802,10.028064 53.517856,10.028083 53.517905,10.028101 53.517962,10.028116 53.518024)",EPSG:4326
